CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE,SOURCE
49405,Image cath fluid colxn visc,166.07,0.0,cms_pfs
49406,Image cath fluid peri/retro,166.07,0.0,cms_pfs
49407,Image cath fluid trns/vgnl,179.38,0.0,cms_pfs
49411,Ins mark abd/pel for rt perq,157.75,0.0,cms_pfs
49412,Ins device for rt guide open,73.55,0.0,cms_pfs
49418,Insert tun ip cath perc,174.05,0.0,cms_pfs
49419,Insert tun ip cath w/port,390.04,0.0,cms_pfs
49421,Ins tun ip cath for dial opn,206.0,0.0,cms_pfs
49422,Remove tunneled ip cath,201.01,0.0,cms_pfs
49423,Exchange drainage catheter,60.57,0.0,cms_pfs
49424,Assess cyst contrast inject,31.95,0.0,cms_pfs
49425,Insert abdomen-venous drain,743.81,0.0,cms_pfs
49426,Revise abdomen-venous shunt,640.31,0.0,cms_pfs
49427,Injection abdominal shunt,35.28,0.0,cms_pfs
49428,Ligation of shunt,410.01,0.0,cms_pfs
49429,Removal of shunt,432.97,0.0,cms_pfs
49435,Insert subq exten to ip cath,105.5,0.0,cms_pfs
49436,Embedded ip cath exit-site,177.05,0.0,cms_pfs
49440,Place gastrostomy tube perc,177.72,0.0,cms_pfs
49441,Place duod/jej tube perc,216.65,0.0,cms_pfs
49442,Place cecostomy tube perc,177.72,0.0,cms_pfs
49446,Change g-tube to g-j perc,125.8,0.0,cms_pfs
49450,Replace g/c tube perc,56.24,0.0,cms_pfs
49451,Replace duod/jej tube perc,75.88,0.0,cms_pfs
49452,Replace g-j tube perc,116.48,0.0,cms_pfs
49460,Fix g/colon tube w/device,42.6,0.0,cms_pfs
49465,Fluoro exam of g/colon tube,25.63,0.0,cms_pfs
49491,Rpr hern preemie reduc,761.11,0.0,cms_pfs
49492,Rpr ing hern premie blocked,907.88,0.0,cms_pfs
49495,Rpr ing hernia baby reduc,398.03,0.0,cms_pfs
49496,Rpr ing hernia baby blocked,594.05,0.0,cms_pfs
49500,Rpr ing hernia init reduce,411.01,0.0,cms_pfs
49501,Rpr ing hernia init blocked,584.4,0.0,cms_pfs
49505,Prp i/hern init reduc >5 yr,506.19,0.0,cms_pfs
49507,Prp i/hern init block >5 yr,566.09,0.0,cms_pfs
49520,Rerepair ing hernia reduce,606.03,0.0,cms_pfs
49521,Rerepair ing hernia blocked,682.57,0.0,cms_pfs
49525,Repair ing hernia sliding,552.45,0.0,cms_pfs
49540,Repair lumbar hernia,641.31,0.0,cms_pfs
49550,Rpr rem hernia init reduce,556.44,0.0,cms_pfs
49553,Rpr fem hernia init blocked,606.69,0.0,cms_pfs
49555,Rerepair fem hernia reduce,581.4,0.0,cms_pfs
49557,Rerepair fem hernia blocked,689.89,0.0,cms_pfs
49560,Rpr ventral hern init reduc,733.82,0.0,master
49561,Rpr ventral hern init block,923.19,0.0,master
49565,Rerepair ventrl hern reduce,763.78,0.0,master
49566,Rerepair ventrl hern block,931.17,0.0,master
49568,Hernia repair w/mesh,262.58,0.0,master
49570,Rpr epigastric hern reduce,418.33,0.0,master
49572,Rpr epigastric hern blocked,517.84,0.0,master
49580,Rpr umbil hern reduc < 5 yr,336.46,0.0,master
49582,Rpr umbil hern block < 5 yr,484.89,0.0,master
49585,Rpr umbil hern reduc > 5 yr,446.28,0.0,master
49587,Rpr umbil hern block > 5 yr,476.57,0.0,master
49590,Repair spigelian hernia,571.42,0.0,master
49591,Rpr aa hrn 1st < 3 cm rdc,314.5,0.0,cms_pfs
49592,Rpr aa hrn 1st < 3 ncr/strn,435.3,0.0,cms_pfs
49593,Rpr aa hrn 1st 3-10 rdc,523.16,0.0,cms_pfs
49594,Rpr aa hrn 1st 3-10 ncr/strn,679.91,0.0,cms_pfs
49595,Rpr aa hrn 1st > 10 rdc,701.88,0.0,cms_pfs
49596,Rpr aa hrn 1st > 10 ncr/strn,933.17,0.0,cms_pfs
49600,Repair umbilical lesion,701.21,0.0,cms_pfs
49605,Repair umbilical lesion,4474.83,0.0,cms_pfs
49606,Repair umbilical lesion,1056.31,0.0,cms_pfs
49610,Repair umbilical lesion,660.28,0.0,cms_pfs
49611,Repair umbilical lesion,588.06,0.0,cms_pfs
49613,Rpr aa hrn rcr < 3 rdc,385.72,0.0,cms_pfs
49614,Rpr aa hrn rcr < 3 ncr/strn,522.16,0.0,cms_pfs
49615,Rpr aa hrn rcr 3-10 rdc,581.73,0.0,cms_pfs
49616,Rpr aa hrn rcr 3-10 ncr/strn,780.42,0.0,cms_pfs
49617,Rpr aa hrn rcr > 10 rdc,805.38,0.0,cms_pfs
49618,Rpr aa hrn rcr > 10 ncr/strn,1127.53,0.0,cms_pfs
49621,Rpr parastomal hernia rdc,680.91,0.0,cms_pfs
49622,Rpr parastomal hrna ncr/strn,846.64,0.0,cms_pfs
49623,Rmvl ninfct mesh hernia rpr,183.37,0.0,cms_pfs
49650,Lap ing hernia repair init,422.66,0.0,cms_pfs
49651,Lap ing hernia repair recur,548.12,0.0,cms_pfs
49652,Lap vent/abd hernia repair,740.15,0.0,master
49653,Lap vent/abd hern proc comp,927.18,0.0,master
49654,Lap inc hernia repair,839.65,0.0,master
49655,Lap inc hern repair comp,1029.02,0.0,master
49656,Lap inc hernia repair recur,912.2,0.0,master
49657,Lap inc hern recur comp,1309.57,0.0,master
49659,Unlstd laps px hrnap hrnrphy,0.0,0.0,cms_pfs
49900,Repair of abdominal wall,797.39,0.0,cms_pfs
49904,Omental flap extra-abdom,1283.61,0.0,cms_pfs
49905,Omental flap intra-abdom,313.83,0.0,cms_pfs
49906,Free omental flap microvasc,0.0,0.0,cms_pfs
49999,Unlisted px abd pertm&omn,0.0,0.0,cms_pfs
500,Anesth esophageal surgery,0.0,0.0,master_cleaned
50010,Renal exploration,638.98,0.0,cms_pfs
50020,Drg perirnl/renal absc open,912.87,0.0,cms_pfs
50040,Nfros nfrot w/drg,830.0,0.0,cms_pfs
50045,Nephrotomy w/exploration,836.33,0.0,cms_pfs
5005F,Pt counsld on exam for moles,0.0,0.0,master_cleaned
50060,Nl removal calculus,1015.37,0.0,cms_pfs
50065,Nl sec surg operj calculus,1074.28,0.0,cms_pfs
50070,Nl comp cgen kdn abnormality,1053.98,0.0,cms_pfs
50075,Nl rmvl lg staghorn calculus,1291.93,0.0,cms_pfs
50080,Perq nl/pl lithotrp smpl<2cm,626.33,0.0,cms_pfs
50081,Perq nl/pl lithotrp cplx>2cm,998.07,0.0,cms_pfs
50100,Trnsxj/repos abrrnt rnl vsls,1021.03,0.0,cms_pfs
5010F,Macul result phy/qhp mng dm,0.0,0.0,master_cleaned
50120,Pyelotomy w/exploration,850.3,0.0,cms_pfs
50125,Pyelotomy w/drg pyelostomy,878.92,0.0,cms_pfs
50130,Pyelotomy w/removal calculus,922.85,0.0,cms_pfs
50135,Pyelotomy complicated,1109.22,0.0,master
5015F,Doc fx & test/txmnt for op,0.0,0.0,master_cleaned
50200,Renal biopsy perq,109.82,0.0,cms_pfs
50205,Renal bx surg exposure kdn,710.53,0.0,cms_pfs
5020F,Txmnts 2 phys/qhp by 1 mon,0.0,0.0,master_cleaned
50220,Remove kidney open,959.8,0.0,cms_pfs
50225,Removal kidney open complex,1055.64,0.0,cms_pfs
50230,Removal kidney open radical,1138.51,0.0,cms_pfs
50234,Removal of kidney & ureter,1156.48,0.0,cms_pfs
50236,Removal of kidney & ureter,1302.58,0.0,cms_pfs
50240,Nephrectomy partial,1186.43,0.0,cms_pfs
50250,Opn abltj 1/> rnl mas crysrg,1084.26,0.0,cms_pfs
50280,Exc/unroofing cyst kidney,847.64,0.0,cms_pfs
50290,Excision perinephric cyst,807.04,0.0,cms_pfs
50300,Remove cadaver donor kidney,0.0,0.0,master_cleaned
50320,Remove kidney living donor,1477.63,0.0,cms_pfs
50323,Prep cadaver renal allograft,0.0,0.0,cms_pfs
50325,Prep donor renal graft,0.0,0.0,cms_pfs
50327,Prep renal graft/venous,194.02,0.0,cms_pfs
50328,Prep renal graft/arterial,169.4,0.0,cms_pfs
50329,Prep renal graft/ureteral,162.07,0.0,cms_pfs
50340,Recipient nephrectomy,934.5,0.0,cms_pfs
50360,Rnl altrnsplj w/o rcp nfrct,2285.0,0.0,cms_pfs
50365,Rnl altrnsplj w/rcp nfrct,2789.53,0.0,cms_pfs
50370,Rmvl transplanted rnl algrft,1165.8,0.0,cms_pfs
50380,Rnl autotrnsplj rimpltj kdn,1971.51,0.0,cms_pfs
50382,Change ureter stent percut,215.99,0.0,cms_pfs
50384,Remove ureter stent percut,195.69,0.0,cms_pfs
50385,Change stent via transureth,188.7,0.0,cms_pfs
50386,Remove stent via transureth,143.44,0.0,cms_pfs
50387,Change nephroureteral cath,71.55,0.0,cms_pfs
50389,Remove renal tube w/fluoro,45.59,0.0,cms_pfs
50390,Drainage of kidney lesion,80.54,0.0,cms_pfs
50391,Instll rx agnt into rnal tub,84.53,0.0,cms_pfs
50396,Measure kidney pressure,99.84,0.0,cms_pfs
50400,Revision of kidney/ureter,1029.35,0.0,cms_pfs
50405,Revision of kidney/ureter,1239.01,0.0,cms_pfs
50430,Njx px nfrosgrm &/urtrgrm,135.12,0.0,cms_pfs
50431,Njx px nfrosgrm &/urtrgrm,58.91,0.0,cms_pfs
50432,Plmt nephrostomy catheter,177.05,0.0,cms_pfs
50433,Plmt nephroureteral catheter,218.65,0.0,cms_pfs
50434,Convert nephrostomy catheter,166.07,0.0,cms_pfs
50435,Exchange nephrostomy cath,87.53,0.0,cms_pfs
50436,Dilat xst trc ndurlgc px,135.78,0.0,cms_pfs
50437,Dilat xst trc new access rcs,223.31,0.0,cms_pfs
50500,Repair of kidney wound,1206.07,0.0,cms_pfs
5050F,Plan 2 main dr by 1 month,0.0,0.0,master_cleaned
50520,Close kidney-skin fistula,1091.25,0.0,cms_pfs
50525,Close nephrovisceral fistula,1373.8,0.0,cms_pfs
50526,Close nephrovisceral fistula,1467.65,0.0,cms_pfs
50540,Revision of horseshoe kidney,1021.7,0.0,cms_pfs
50541,Laparo ablate renal cyst,818.02,0.0,cms_pfs
50542,Laparo ablate renal mass,1041.0,0.0,cms_pfs
50543,Laparo partial nephrectomy,1324.88,0.0,cms_pfs
50544,Laparoscopy pyeloplasty,1099.24,0.0,cms_pfs
50545,Laparo radical nephrectomy,1182.11,0.0,cms_pfs
50546,Laparoscopic nephrectomy,1075.28,0.0,cms_pfs
50547,Laparo removal donor kidney,1534.54,0.0,cms_pfs
50548,Laparo remove w/ureter,1186.76,0.0,cms_pfs
50549,Unlisted laps px renal,0.0,0.0,cms_pfs
50551,Kidney endoscopy,258.59,0.0,cms_pfs
50553,Kidney endoscopy,275.56,0.0,cms_pfs
50555,Kidney endoscopy & biopsy,298.85,0.0,cms_pfs
50557,Kidney endoscopy & treatment,302.52,0.0,cms_pfs
50561,Kidney endoscopy & treatment,345.11,0.0,cms_pfs
50562,Renal scope w/tumor resect,510.52,0.0,cms_pfs
50570,Kidney endoscopy,428.65,0.0,cms_pfs
50572,Kidney endoscopy,462.59,0.0,cms_pfs
50574,Kidney endoscopy & biopsy,491.55,0.0,cms_pfs
50575,Kidney endoscopy,619.67,0.0,cms_pfs
50576,Kidney endoscopy & treatment,489.88,0.0,cms_pfs
50580,Kidney endoscopy & treatment,527.82,0.0,cms_pfs
50590,Fragmenting of kidney stone,519.17,0.0,cms_pfs
50592,Perc rf ablate renal tumor,296.52,0.0,cms_pfs
50593,Perc cryo ablate renal tum,397.36,0.0,cms_pfs
50600,Exploration of ureter,837.32,0.0,cms_pfs
50605,Insert ureteral support,932.51,0.0,cms_pfs
50606,Endoluminal bx urtr rnl plvs,125.47,0.0,cms_pfs
5060F,Fndngs mammo 2pt w/in 3 days,0.0,0.0,master_cleaned
50610,Removal of ureter stone,843.65,0.0,cms_pfs
50620,Removal of ureter stone,808.37,0.0,cms_pfs
5062F,Mammo result com to pt 5 day,0.0,0.0,master_cleaned
50630,Removal of ureter stone,798.72,0.0,cms_pfs
50650,Removal of ureter,927.85,0.0,cms_pfs
50660,Removal of ureter,1018.04,0.0,cms_pfs
50684,Injection for ureter x-ray,46.59,0.0,cms_pfs
50686,Measure ureter pressure,80.2,0.0,cms_pfs
50688,Change of ureter tube/stent,70.89,0.0,cms_pfs
50690,Injection for ureter x-ray,61.9,0.0,cms_pfs
50693,Plmt ureteral stent prq,175.72,0.0,cms_pfs
50694,Plmt ureteral stent prq,228.3,0.0,cms_pfs
50695,Plmt ureteral stent prq,292.2,0.0,cms_pfs
50700,Revision of ureter,830.34,0.0,cms_pfs
50705,Ureteral embolization/occl,159.08,0.0,cms_pfs
50706,Balloon dilate urtrl strix,154.75,0.0,cms_pfs
50715,Release of ureter,1115.55,0.0,cms_pfs
50722,Release of ureter,900.56,0.0,cms_pfs
50725,Release/revise ureter,982.76,0.0,cms_pfs
50727,Revise ureter,471.91,0.0,cms_pfs
50728,Revise ureter,634.65,0.0,cms_pfs
50740,Fusion of ureter & kidney,1149.49,0.0,cms_pfs
50750,Fusion of ureter & kidney,1026.69,0.0,cms_pfs
50760,Ureteroureterostomy,1023.36,0.0,cms_pfs
50770,Splicing of ureters,1026.69,0.0,cms_pfs
50780,Reimplant ureter in bladder,1003.06,0.0,cms_pfs
50782,Reimplant ureter in bladder,959.8,0.0,cms_pfs
50783,Reimplant ureter in bladder,1004.39,0.0,cms_pfs
50785,Reimplant ureter in bladder,1080.93,0.0,cms_pfs
50800,Implant ureter in bowel,829.34,0.0,cms_pfs
50810,Fusion of ureter & bowel,1324.88,0.0,cms_pfs
50815,Urine shunt to intestine,1093.25,0.0,cms_pfs
50820,Construct bowel bladder,1174.45,0.0,cms_pfs
50825,Construct bowel bladder,1459.0,0.0,cms_pfs
50830,Revise urine flow,1592.78,0.0,cms_pfs
50840,Replace ureter by bowel,1099.57,0.0,cms_pfs
50845,Appendico-vesicostomy,1124.53,0.0,cms_pfs
50860,Transplant ureter to skin,847.31,0.0,cms_pfs
50900,Repair of ureter,758.45,0.0,cms_pfs
50920,Closure ureter/skin fistula,792.06,0.0,cms_pfs
50930,Closure ureter/bowel fistula,982.43,0.0,cms_pfs
50940,Release of ureter,797.72,0.0,cms_pfs
50945,Laparoscopy ureterolithotomy,863.95,0.0,cms_pfs
50947,Laparo new ureter/bladder,1229.36,0.0,cms_pfs
50948,Laparo new ureter/bladder,1127.19,0.0,cms_pfs
50949,Unlisted laps px ureter,0.0,0.0,cms_pfs
50951,Endoscopy of ureter,268.24,0.0,cms_pfs
50953,Endoscopy of ureter,286.54,0.0,cms_pfs
50955,Ureter endoscopy & biopsy,308.51,0.0,cms_pfs
50957,Ureter endoscopy & treatment,310.17,0.0,cms_pfs
50961,Ureter endoscopy & treatment,278.22,0.0,cms_pfs
50970,Ureter endoscopy,323.81,0.0,cms_pfs
50972,Ureter endoscopy & catheter,313.16,0.0,cms_pfs
50974,Ureter endoscopy & biopsy,412.01,0.0,cms_pfs
50976,Ureter endoscopy & treatment,406.35,0.0,cms_pfs
50980,Ureter endoscopy & treatment,311.17,0.0,cms_pfs
5100F,Rsk fx ref w/n 24 hrs xray,0.0,0.0,master_cleaned
51020,Cystotomy/cystostomy w/fulg,433.97,0.0,cms_pfs
51030,Incise & treat bladder,474.57,0.0,master
51040,Incise & drain bladder,271.9,0.0,cms_pfs
51045,Incise bladder/drain ureter,454.94,0.0,cms_pfs
51050,Removal of bladder stone,432.31,0.0,cms_pfs
51060,Removal of ureter stone,531.15,0.0,cms_pfs
51065,Remove ureter calculus,528.15,0.0,cms_pfs
51080,Drainage of bladder abscess,377.4,0.0,cms_pfs
51100,Drain bladder by needle,33.61,0.0,cms_pfs
51101,Drain bladder by trocar/cath,44.26,0.0,cms_pfs
51102,Drain bl w/cath insertion,125.47,0.0,cms_pfs
51500,Removal of bladder cyst,578.07,0.0,cms_pfs
51520,Removal of bladder lesion,542.46,0.0,cms_pfs
51525,Removal of bladder lesion,770.43,0.0,cms_pfs
51530,Removal of bladder lesion,693.89,0.0,cms_pfs
51535,Repair of ureter lesion,701.88,0.0,cms_pfs
51550,Partial removal of bladder,868.28,0.0,cms_pfs
51555,Partial removal of bladder,1125.2,0.0,cms_pfs
51565,Revise bladder & ureter(s),1146.83,0.0,cms_pfs
51570,Removal of bladder,1299.58,0.0,cms_pfs
51575,Removal of bladder & nodes,1603.43,0.0,cms_pfs
51580,Remove bladder/revise tract,1677.31,0.0,cms_pfs
51585,Removal of bladder & nodes,1861.68,0.0,cms_pfs
51590,Remove bladder/revise tract,1705.6,0.0,cms_pfs
51595,Remove bladder/revise tract,1927.91,0.0,cms_pfs
51596,Remove bladder/create pouch,2080.67,0.0,cms_pfs
51597,Removal of pelvic structures,2032.74,0.0,cms_pfs
51600,Injection for bladder x-ray,37.27,0.0,cms_pfs
51605,Preparation for bladder xray,34.94,0.0,cms_pfs
51610,Injection for bladder x-ray,57.57,0.0,cms_pfs
51700,Irrigation of bladder,25.96,0.0,cms_pfs
51701,Insert bladder catheter,21.96,0.0,cms_pfs
51702,Insert temp bladder cath,22.63,0.0,cms_pfs
51703,Insert bladder cath complex,67.23,0.0,cms_pfs
51705,Change of bladder tube,46.92,0.0,cms_pfs
51710,Change of bladder tube,72.88,0.0,cms_pfs
51715,Endoscopic injection/implant,175.72,0.0,cms_pfs
51720,Treatment of bladder lesion,37.94,0.0,cms_pfs
51721,Ins trurl ablt trnsdc thr us,191.36,0.0,cms_pfs
51725,Simple cystometrogram,197.68,33.28,cms_pfs
51726,Complex cystometrogram,269.9,33.28,cms_pfs
51727,Cystometrogram w/up,329.8,33.28,cms_pfs
51728,Cystometrogram w/vp,335.46,33.28,cms_pfs
51729,Cystometrogram w/vp&up,352.77,33.28,cms_pfs
51736,Urine flow measurement,14.64,33.28,cms_pfs
51741,Electro-uroflowmetry first,15.31,33.28,cms_pfs
51784,Anal/urinary muscle study,66.23,33.28,cms_pfs
51785,Anal/urinary muscle study,391.04,33.28,cms_pfs
51792,Urinary reflex study,246.27,33.28,cms_pfs
51797,Intraabdominal pressure test,154.42,33.28,cms_pfs
51798,Us urine capacity measure,12.65,99.84,cms_pfs
51800,Revision of bladder/urethra,927.85,0.0,cms_pfs
51820,Revision of urinary tract,971.44,0.0,cms_pfs
51840,Attach bladder/urethra,620.01,0.0,cms_pfs
51841,Attach bladder/urethra,715.85,0.0,cms_pfs
51845,Repair bladder neck,528.49,0.0,cms_pfs
51860,Repair of bladder wound,679.58,0.0,cms_pfs
51865,Repair of bladder wound,807.04,0.0,cms_pfs
51880,Repair of bladder opening,427.98,0.0,cms_pfs
51900,Repair bladder/vagina lesion,742.48,0.0,cms_pfs
51920,Close bladder-uterus fistula,690.23,0.0,cms_pfs
51925,Hysterectomy/bladder repair,942.16,0.0,cms_pfs
51940,Correction of bladder defect,1451.67,0.0,cms_pfs
51960,Revision of bladder & bowel,1232.36,0.0,cms_pfs
51980,Construct bladder opening,644.63,0.0,cms_pfs
51990,Laparo urethral suspension,668.6,0.0,cms_pfs
51992,Laparo sling operation,743.81,0.0,cms_pfs
51999,Unlisted laps px bladder,0.0,0.0,cms_pfs
520,Anesth chest procedure,0.0,0.0,master_cleaned
52000,Cystourethroscopy,70.89,0.0,cms_pfs
52001,Cysto w/irrg&evac mlt clots,251.93,0.0,cms_pfs
52005,Cysto w/urtrl cathj,119.14,0.0,cms_pfs
52007,Cysto urtrl cathj brush bx,147.43,0.0,cms_pfs
5200F,Eval appros surg thxpy epi,0.0,0.0,master_cleaned
52010,Cystoscopy & duct catheter,146.76,0.0,cms_pfs
522,Anesth chest lining biopsy,0.0,0.0,master_cleaned
52204,Cystoscopy w/biopsy(s),126.46,0.0,cms_pfs
52214,Cystoscopy and treatment,151.42,0.0,cms_pfs
52224,Cystoscopy and treatment,175.05,0.0,cms_pfs
52234,Cystoscopy and treatment,215.99,0.0,cms_pfs
52235,Cystoscopy and treatment,253.59,0.0,cms_pfs
52240,Cystoscopy and treatment,343.12,0.0,cms_pfs
52250,Cystoscopy and radiotracer,211.0,0.0,cms_pfs
52260,Cystoscopy and treatment,185.04,0.0,cms_pfs
52265,Cystoscopy and treatment,143.77,0.0,cms_pfs
52270,Cystoscopy & revise urethra,161.41,0.0,cms_pfs
52275,Cystoscopy & revise urethra,218.32,0.0,cms_pfs
52276,Cystoscopy and treatment,232.63,0.0,cms_pfs
52277,Cystoscopy and treatment,284.21,0.0,cms_pfs
52281,Cystoscopy and treatment,136.12,0.0,cms_pfs
52282,Cystoscopy implant stent,295.86,0.0,cms_pfs
52283,Cystoscopy and treatment,178.05,0.0,cms_pfs
52284,Cysto rx balo cath urtl strx,145.43,0.0,cms_pfs
52285,Cystoscopy and treatment,172.72,0.0,cms_pfs
52287,Cystoscopy chemodenervation,148.43,0.0,cms_pfs
52290,Cystoscopy and treatment,214.66,0.0,cms_pfs
52300,Cystoscopy and treatment,246.27,0.0,cms_pfs
52301,Cystoscopy and treatment,254.26,0.0,cms_pfs
52305,Cystoscopy and treatment,243.94,0.0,cms_pfs
52310,Cystoscopy and treatment,134.12,0.0,cms_pfs
52315,Cystoscopy and treatment,241.61,0.0,cms_pfs
52317,Remove bladder stone,303.18,0.0,cms_pfs
52318,Remove bladder stone,412.67,0.0,cms_pfs
52320,Cystoscopy and treatment,215.65,0.0,cms_pfs
52325,Cystoscopy stone removal,280.55,0.0,cms_pfs
52327,Cystoscopy inject material,224.31,0.0,cms_pfs
52330,Cystoscopy and treatment,230.3,0.0,cms_pfs
52332,Cystoscopy and treatment,139.11,0.0,cms_pfs
52334,Create passage to kidney,162.74,0.0,cms_pfs
52341,Cysto w/ureter stricture tx,249.6,0.0,cms_pfs
52342,Cysto w/up stricture tx,271.23,0.0,cms_pfs
52343,Cysto w/renal stricture tx,301.52,0.0,cms_pfs
52344,Cysto/uretero stricture tx,323.48,0.0,cms_pfs
52345,Cysto/uretero w/up stricture,345.11,0.0,cms_pfs
52346,Cystouretero w/renal strict,390.04,0.0,cms_pfs
52351,Cystouretero & or pyeloscope,265.57,0.0,cms_pfs
52352,Cystouretero w/stone remove,310.5,0.0,cms_pfs
52353,Cystouretero w/lithotripsy,342.45,0.0,cms_pfs
52354,Cystouretero w/biopsy,365.08,0.0,cms_pfs
52355,Cystouretero w/excise tumor,408.35,0.0,cms_pfs
52356,Cysto/uretero w/lithotripsy,363.75,0.0,cms_pfs
524,Anesth chest drainage,0.0,0.0,master_cleaned
52400,Cysto cgen post urtl valves,426.65,0.0,cms_pfs
52402,Cysto trurl rescj ejacul dux,229.96,0.0,cms_pfs
52441,Cysto insj trnsprstc 1 implt,183.37,0.0,cms_pfs
52442,Cysto ins trnsprstc implt ea,43.93,0.0,cms_pfs
52443,Cysto 1st trurl prst8 comis,171.72,0.0,cms_pfs
52450,Transurethral inc prostate,436.3,0.0,cms_pfs
52500,Trurl resection bladder neck,351.1,0.0,cms_pfs
5250F,Asthma discharge plan presnt,0.0,0.0,master_cleaned
52597,Trurl rbtc wtrjt rescj prst8,546.46,0.0,cms_pfs
52601,Prostatectomy (turp),524.16,0.0,cms_pfs
52630,Remove prostate regrowth,374.73,0.0,cms_pfs
52640,Relieve bladder contracture,301.18,0.0,cms_pfs
52647,Laser surgery of prostate,652.95,0.0,master
52648,Laser surgery of prostate,526.49,0.0,cms_pfs
52649,Prostate laser enucleation,654.62,0.0,cms_pfs
52700,Drainage of prostate abscess,404.02,0.0,cms_pfs
528,Anes mediascpy & dx thorscpy,0.0,0.0,master_cleaned
529,Anes medscpy&thorscpy 1 lung,0.0,0.0,master_cleaned
530,Anesth pacemaker insertion,0.0,0.0,master_cleaned
53000,Incision of urethra,138.11,0.0,cms_pfs
53010,Incision of urethra,280.22,0.0,cms_pfs
53020,Incision of urethra,85.86,0.0,cms_pfs
53025,Incision of urethra,62.57,0.0,cms_pfs
53040,Drainage of urethra abscess,361.09,0.0,cms_pfs
53060,Drainage of urethra abscess,148.43,0.0,cms_pfs
53080,Drainage of urinary leakage,388.04,0.0,cms_pfs
53085,Drainage of urinary leakage,588.72,0.0,cms_pfs
532,Anesth vascular access,0.0,0.0,master_cleaned
53200,Biopsy of urethra,127.46,0.0,cms_pfs
53210,Removal of urethra,693.22,0.0,cms_pfs
53215,Removal of urethra,829.67,0.0,cms_pfs
53220,Treatment of urethra lesion,414.34,0.0,cms_pfs
53230,Removal of urethra lesion,552.12,0.0,cms_pfs
53235,Removal of urethra lesion,575.41,0.0,cms_pfs
53240,Surgery for urethra pouch,390.71,0.0,cms_pfs
53250,Removal of urethra gland,366.08,0.0,cms_pfs
53260,Treatment of urethra lesion,165.07,0.0,cms_pfs
53265,Treatment of urethra lesion,169.73,0.0,cms_pfs
53270,Removal of urethra gland,168.73,0.0,cms_pfs
53275,Repair of urethra defect,237.62,0.0,cms_pfs
534,Anesth cardioverter/defib,0.0,0.0,master_cleaned
53400,Revise urethra stage 1,721.18,0.0,cms_pfs
53405,Revise urethra stage 2,784.41,0.0,cms_pfs
53410,Reconstruction of urethra,876.26,0.0,cms_pfs
53415,Reconstruction of urethra,1007.72,0.0,cms_pfs
53420,Reconstruct urethra stage 1,754.79,0.0,cms_pfs
53425,Reconstruct urethra stage 2,836.66,0.0,cms_pfs
53430,Reconstruction of urethra,869.94,0.0,cms_pfs
53431,Reconstruct urethra/bladder,1026.69,0.0,cms_pfs
53440,Male sling procedure,678.91,0.0,cms_pfs
53442,Remove/revise male sling,713.86,0.0,cms_pfs
53444,Insert tandem cuff,714.19,0.0,cms_pfs
53445,Insert uro/ves nck sphincter,686.9,0.0,cms_pfs
53446,Remove uro sphincter,585.06,0.0,cms_pfs
53447,Remove/replace ur sphincter,728.17,0.0,cms_pfs
53448,Remov/replc ur sphinctr comp,1138.84,0.0,cms_pfs
53449,Repair uro sphincter,557.44,0.0,cms_pfs
53450,Revision of urethra,377.73,0.0,cms_pfs
53451,Tprnl balo cntnc dev bi,0.0,0.0,cms_pfs
53452,Tprnl balo cntnc dev uni,0.0,0.0,cms_pfs
53453,Tprnl balo cntnc dev rmvl ea,0.0,0.0,cms_pfs
53454,Tprnl balo cntnc dev adjmt,0.0,0.0,cms_pfs
53460,Revision of urethra,419.99,0.0,cms_pfs
53500,Urethrlys transvag w/ scope,670.26,0.0,cms_pfs
53502,Repair of urethra injury,445.29,0.0,cms_pfs
53505,Repair of urethra injury,444.95,0.0,cms_pfs
53510,Repair of urethra injury,574.08,0.0,cms_pfs
53515,Repair of urethra injury,715.19,0.0,cms_pfs
53520,Repair of urethra defect,510.52,0.0,cms_pfs
53600,Dilate urethra stricture,55.91,0.0,cms_pfs
53601,Dilate urethra stricture,47.59,0.0,cms_pfs
53605,Dilate urethra stricture,55.58,0.0,cms_pfs
53620,Dilate urethra stricture,76.88,0.0,cms_pfs
53621,Dilate urethra stricture,63.56,0.0,cms_pfs
53660,Dilation of urethra,37.27,0.0,cms_pfs
53661,Dilation of urethra,35.94,0.0,cms_pfs
